15485440,920577,11430656,7587328,9245696,2305792,7152896,8917249
11877897,3703041,5465856,11740928,8790784,6892032,15280640,13671168
12245504,14750209,736768,2885376,11601408,2820864,1447680,15844096
14082049,13720832,10617856,5249024,11666944,11733760,2167808,2953472
8489220,10886403,1713920,15863040,10378752,16131328,9181440,13990912
2563328,3681792,14815232,15476992,2241536,11216128,2298112,7236864
12043008,8753920,12399360,13718528,5715200,7347968,13837312,16162304
6225152,1976832,13128960,12722432,16388608,16132352,10494208,6943488
5772551,6633474,15747072,15344640,15537152,397824,2503424,11582464
1601282,6935040,14357760,6231040,5574400,10423808,5707264,6691328
2827520,16589056,1250304,5705984,9579264,203776,13244928,4950528
1473029,9016833,6577920,9253888,7555328,9842944,13575680,1817600
14978822,15962624,15868160,6556928,11672576,15671296,2302464,13092608
5775872,5378304,10228992,12551168,10032128,2700288,8656896,11434752
8717060,19457,15799552,10569216,4351232,7216384,7149056,16439808
11548416,12068096,13835520,890880,6309632,5847040,6038016,4364032
13626112,13207296,16472320,3061760,6819328,14035968,10364416,5990656
1626633,11222017,14293248,6694144,13901312,1381632,8528384,7481344
5099791,15272705,3091200,4964609,13073920,2790144,4463104,8482816
13591053,8882689,8597249,16218113,5080320,9652480,341504,4152576
7397893,10572800,9509632,269056,12914688,15012096,8391936,13910016
11098369,11966720,11142144,2888704,3408640,16581888,2887168,8266752
5950982,10975745,10899200,3760128,14232832,15219968,4010496,6215680
1061385,13026306,15460608,9498880,6444800,4341504,13709568,10983424
11949831,5466624,4001536,15817216,7147008,12854272,9966080,1433088
4916480,13119488,14422528,14225408,6560000,15278592,12328960,2987776
12469504,9273600,6817792,16652288,11015424,9049856,8001024,6137856
4152072,8931328,1710848,12345856,1981440,4592640,10955776,10781184
7148034,13054720,6163712,7671808,2165504,12979968,10883584,15737600
8222720,3232256,12917248,13056768,11811840,6100480,13110528,1097216
15943424,1463552,13896448,7344640,7543808,1515776,11346176,14788608
462848,334592,7807488,13449984,15407360,5313536,13245184,14253568
4401921,15432704,12071936,1454848,8326912,2430720,4002304,9551616
5583106,9439233,10316032,9350144,2235648,4134400,2561792,13376257
4769280,5847040,13774592,14825728,13640448,2043904,7933696,8436992
6957061,7639808,4680704,9949184,7805184,9055232,3217408,11445504
3292445,13365760,2567936,3816448,1382144,9249280,3151872,8934656
7095552,7194880,15012352,9193216,14360320,7806464,9572608,14854144
1733633,9668096,11802368,136960,10691328,13838080,12132608,830976
1355776,7187200,4572928,15343872,3483392,10565888,1648384,10459648
12901128,5548032,10888448,1391104,4018688,13115136,8797952,1420032
4757506,7490048,12651264,13509120,14421504,11275264,462080,4859136
13309703,8955651,1333504,12396544,16657664,5134848,13115648,2808320
6708736,14752512,15226624,2493952,9642240,671488,4529920,5080320
10778624,404224,15338496,3872512,791040,13963008,15273472,3579648
12389888,1201152,3502592,3613440,6425088,6632960,5249024,9532672
11228416,16348416,15598336,16739584,3283968,12587520,8262912,13524736
1677824,5068544,684544,6048768,12126464,3350016,8461056,14705920
5327104,2762496,1512960,11941888,16523520,6962176,4134400,13548032
4731392,16106496,9980416,9049600,8996864,1915904,9179904,2595072
848896,9180160,8062464,14356736,11338240,2033920,16253696,3355648
12673027,15364096,12649984,5574400,3934464,9770240,2758656,12732416
11334657,10429184,1524480,14427904,11013888,19968,14230272,4971264
15311360,13242368,2099200,16124416,4986368,10881280,2427648,16524544
13961985,16141056,3738368,9456128,7676416,139264,4071424,12037376
5683466,553987,12495104,13668608,10893568,14054400,5058816,10608640
12866304,11081728,726528,485888,9771520,14817280,1055232,5635072
10368257,10626304,9181696,8519680,1181696,14945280,11535104,4730368
5310976,15146240,14161408,15211264,16000768,204288,16649472,14590720
8974853,6498305,2828032,15083008,14300672,11932160,16716288,10056448
14490624,595200,78592,16267520,4329472,13636096,7081472,171264
12221696,3228160,1387264,16721408,3480064,15341056,8593152,11385856
8359425,12081664,2100480,2891776,1775360,4528896,12459776,7988480
12861441,15343104,9832960,14293248,16584704,8520704,132608,14366464
11286272,15541248,3542528,11738880,12196608,2442240,11996416,6999296
10753024,6113024,12598272,9638144,2241792,16335104,6433792,3470080
13182466,3037953,5457152,1130496,14035200,15481856,8397312,11454464
13000448,1781504,5308928,4888576,15537664,10630144,8136448,3630592
134912,10313984,13785600,10784000,9451008,16193024,16654592,3101952
2768896,11876608,3961088,11930112,6898688,3808768,1318400,15441152
5713664,1456896,2572288,15383808,6175232,7150592,9510912,16492288
947200,16259840,13442048,202752,4524800,395264,7144448,11283456
4137728,12536064,12194816,6954496,6233088,3416832,2893056,12624384
1821440,7320064,276992,11735808,3080704,13836800,13970432,4211200
7927552,5562624,4071680,340224,2436864,2832128,13310464,16310784
15411715,8587777,791808,13996032,15274752,14429440,139264,4382208
10422272,90112,1974272,3897856,1057536,3087104,1773568,8057344
2100224,1778944,13008640,10311680,16063744,2304512,4657920,653568
1953799,9785602,12357378,15649281,4886528,3826176,16000256,13688576
14116113,2019328,12076544,12722432,1645056,9047040,198656,5965312
13574144,7815680,16131328,5447680,1651712,2825216,6366464,13491200
1101312,15442432,7608832,5573632,2048,4855296,12846336,3153664
8265739,12591635,14852609,776192,10901504,15241216,3043840,15249665
